InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
560590,23286,BLUE VINTAGE SPOT BEAKER,8,7/19/2011 15:55,0.85,12560,Germany
552039,71459,HANGING JAM JAR T-LIGHT HOLDER,96,5/6/2011 8:10,0.72,13081,United Kingdom
565728,22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,12,9/6/2011 12:00,1.25,17716,United Kingdom
577167,22118,JOY WOODEN BLOCK LETTERS,1,11/18/2011 10:41,4.95,16511,United Kingdom
C546548,22147,FELTCRAFT BUTTERFLY HEARTS,-1,3/14/2011 16:42,1.45,16518,United Kingdom
550542,22437,SET OF 9 BLACK SKULL BALLOONS,1,4/19/2011 11:37,1.63,NA,United Kingdom
545692,22423,REGENCY CAKESTAND 3 TIER,2,3/6/2011 12:58,12.75,17428,United Kingdom
536982,22149,FELTCRAFT 6 FLOWER FRIENDS,8,12/3/2010 14:27,5.06,NA,United Kingdom
563161,20726,LUNCH BAG WOODLAND,10,8/12/2011 12:15,1.65,14790,United Kingdom
571931,85099F,JUMBO BAG STRAWBERRY,1,10/19/2011 16:59,4.13,NA,United Kingdom
549553,20712,JUMBO BAG WOODLAND ANIMALS,3,4/10/2011 12:22,2.08,16931,United Kingdom
568057,22869,NUMBER TILE COTTAGE GARDEN 1,1,9/23/2011 12:56,4.13,NA,United Kingdom
538071,22650,CERAMIC PIRATE CHEST MONEY BANK,2,12/9/2010 14:09,3.36,NA,United Kingdom
561661,21065,BOOM BOX SPEAKER GIRLS,1,7/28/2011 16:21,5.95,12743,Unspecified
563372,22581,WOOD STOCKING CHRISTMAS SCANDISPOT,12,8/16/2011 9:50,0.85,15653,United Kingdom
545054,21811,HANGING HEART WITH BELL,1,2/27/2011 12:41,1.25,14472,United Kingdom
553387,21204,DAISIES  HONEYCOMB GARLAND ,2,5/16/2011 16:33,3.29,NA,United Kingdom
576857,22616,PACK OF 12 LONDON TISSUES ,1,11/16/2011 15:52,0.39,12748,United Kingdom
568149,22113,GREY HEART HOT WATER BOTTLE,36,9/25/2011 11:38,3.75,14285,United Kingdom
541421,84509G,SET OF 4 FAIRY CAKE PLACEMATS ,1,1/17/2011 17:44,3.29,NA,United Kingdom
563350,84030E,ENGLISH ROSE HOT WATER BOTTLE,1,8/15/2011 14:10,4.25,14498,United Kingdom
581023,22866,HAND WARMER SCOTTY DOG DESIGN,2,12/7/2011 10:35,4.13,NA,United Kingdom
558774,84920,PINK FLOWER FABRIC PONY,2,7/4/2011 10:17,3.29,NA,United Kingdom
576837,23366,SET 12 COLOURING PENCILS DOILY,3,11/16/2011 15:16,1.25,NA,United Kingdom
580153,21914,BLUE HARMONICA IN BOX ,12,12/2/2011 10:23,1.25,12762,Portugal
556435,22624,IVORY KITCHEN SCALES,2,6/10/2011 14:08,8.5,14895,United Kingdom
579516,23164,REGENCY CAKE SLICE,1,11/29/2011 17:52,4.95,17841,United Kingdom
549927,21531,RED RETROSPOT SUGAR JAM BOWL,60,4/13/2011 10:19,2.1,16684,United Kingdom
578480,23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,24,11/24/2011 12:48,0.83,15502,United Kingdom
547248,22255,FELT TOADSTOOL  SMALL,10,3/22/2011 9:23,1.63,NA,United Kingdom
538346,85150,LADIES & GENTLEMEN METAL SIGN,6,12/10/2010 14:53,2.55,17865,United Kingdom
575368,90184C,BLACK CHUNKY BEAD BRACELET W STRAP,1,11/9/2011 15:07,8.95,14482,United Kingdom
569866,20702,PINK PADDED MOBILE,1,10/6/2011 14:50,4.25,12757,Portugal
556813,22547,MINI JIGSAW DINOSAUR ,1,6/14/2011 17:28,0.83,NA,United Kingdom
547068,22384,LUNCH BAG PINK POLKADOT,10,3/20/2011 13:48,1.65,13985,United Kingdom
580523,23214,JINGLE BELL HEART ANTIQUE GOLD,5,12/4/2011 15:00,2.08,17827,United Kingdom
579668,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,2,11/30/2011 12:32,8.95,15152,United Kingdom
574532,23041,PAPER LANTERN 9 POINT SNOW STAR,4,11/4/2011 14:19,4.15,15676,United Kingdom
536995,35951,,57,12/3/2010 15:29,0,NA,United Kingdom
557962,22676,FRENCH BLUE METAL DOOR SIGN 1,10,6/24/2011 9:22,1.25,13709,United Kingdom
568044,20685,DOORMAT RED RETROSPOT,2,9/23/2011 12:10,8.25,15763,United Kingdom
540255,84563B,BLUE & WHITE BREAKFAST TRAY,1,1/5/2011 16:50,4.21,NA,United Kingdom
563193,21070,VINTAGE BILLBOARD MUG ,1,8/12/2011 16:30,2.46,NA,United Kingdom
564300,22989,SET 2 PANTRY DESIGN TEA TOWELS,4,8/24/2011 11:31,3.25,16723,United Kingdom
561470,POST,POSTAGE,1,7/27/2011 13:14,18,12523,France
571158,21935,SUKI  SHOULDER BAG,1,10/14/2011 10:25,1.65,14606,United Kingdom
562456,22470,HEART OF WICKER LARGE,12,8/5/2011 10:39,2.95,15194,United Kingdom
538524,85099F,JUMBO BAG STRAWBERRY,2,12/13/2010 9:35,4.21,NA,United Kingdom
564256,82582,AREA PATROLLED METAL SIGN,12,8/24/2011 10:45,2.1,14796,United Kingdom
550458,35920,FOUR RABBIT EASTER DECORATIONS,1,4/18/2011 13:13,4.96,NA,United Kingdom
546117,22423,REGENCY CAKESTAND 3 TIER,3,3/9/2011 13:56,12.75,16771,United Kingdom
580610,23510,MINI PLAYING CARDS GYMKHANA,1,12/5/2011 11:48,0.83,NA,United Kingdom
551713,23145,ZINC T-LIGHT HOLDER STAR LARGE,12,5/3/2011 15:12,0.95,16230,United Kingdom
550803,23207,LUNCH BAG ALPHABET DESIGN,10,4/20/2011 15:25,1.65,18177,United Kingdom
570467,22029,SPACEBOY BIRTHDAY CARD,12,10/10/2011 16:06,0.42,12607,USA
553679,C2,CARRIAGE,1,5/18/2011 13:09,50,14565,United Kingdom
C547031,22423,REGENCY CAKESTAND 3 TIER,-8,3/20/2011 10:17,10.95,15465,United Kingdom
537228,22144,CHRISTMAS CRAFT LITTLE FRIENDS,12,12/6/2010 8:43,2.1,17677,United Kingdom
537374,21756,BATH BUILDING BLOCK WORD,1,12/6/2010 12:55,5.95,17259,United Kingdom
580005,22946,WOODEN ADVENT CALENDAR CREAM,1,12/1/2011 11:38,16.95,16376,United Kingdom
544798,22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,6,2/23/2011 13:44,2.95,17063,United Kingdom
548386,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,1,3/30/2011 16:48,2.08,NA,United Kingdom
570466,21212,PACK OF 72 RETROSPOT CAKE CASES,2,10/10/2011 16:03,0.55,16791,United Kingdom
C562375,22980,PANTRY SCRUBBING BRUSH,-48,8/4/2011 14:46,1.45,14911,EIRE
570888,22737,RIBBON REEL CHRISTMAS PRESENT ,10,10/13/2011 10:26,1.65,17509,United Kingdom
553860,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,2,5/19/2011 13:57,1.25,17841,United Kingdom
542724,21931,JUMBO STORAGE BAG SUKI,10,1/31/2011 14:59,1.95,16779,United Kingdom
579910,23270,SET OF 2 CERAMIC PAINTED HEARTS ,12,12/1/2011 8:52,1.45,14911,EIRE
578822,22114,HOT WATER BOTTLE TEA AND SYMPATHY,8,11/25/2011 14:00,4.25,13437,United Kingdom
579689,20728,LUNCH BAG CARS BLUE,1,11/30/2011 14:00,1.65,14606,United Kingdom
567864,22654,DELUXE SEWING KIT ,6,9/22/2011 14:10,5.95,16236,United Kingdom
553946,21519,GIN & TONIC DIET GREETING CARD ,12,5/20/2011 10:48,0.42,15601,United Kingdom
576019,21172,PARTY METAL SIGN ,12,11/13/2011 14:31,1.45,12865,Austria
575952,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,13,11/13/2011 11:55,0.29,16015,United Kingdom
560255,23253,16 PIECE CUTLERY SET PANTRY DESIGN,2,7/17/2011 13:08,15.95,16054,United Kingdom
548163,84509a,SET OF 4 ENGLISH ROSE PLACEMATS,1,3/29/2011 13:43,7.46,NA,United Kingdom
580305,37413,ICON MUG REVOLUTIONARY,6,12/2/2011 14:26,0.39,12970,United Kingdom
548512,21922,UNION STRIPE WITH FRINGE  HAMMOCK,2,3/31/2011 15:54,7.95,14410,United Kingdom
543565,21181,PLEASE ONE PERSON METAL SIGN,12,2/10/2011 10:40,2.1,14431,United Kingdom
577034,84859B,BLUE DISCO HANDBAG,4,11/17/2011 13:16,1.95,12847,United Kingdom
566033,21506,"FANCY FONT BIRTHDAY CARD, ",12,9/8/2011 13:07,0.42,16031,United Kingdom
560732,22977,DOLLY GIRL CHILDRENS EGG CUP,1,7/20/2011 14:55,1.25,14056,United Kingdom
544323,DOT,DOTCOM POSTAGE,1,2/17/2011 15:51,179.94,NA,United Kingdom
569866,22576,SWALLOW WOODEN CHRISTMAS DECORATION,5,10/6/2011 14:50,0.85,12757,Portugal
575477,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,1,11/9/2011 16:14,7.46,NA,United Kingdom
552000,22301,COFFEE MUG CAT + BIRD DESIGN,1,5/5/2011 15:56,4.96,NA,United Kingdom
548703,21985,PACK OF 12 HEARTS DESIGN TISSUES ,1,4/3/2011 11:37,0.29,16010,United Kingdom
541423,10135,COLOURING PENCILS BROWN TUBE,13,1/17/2011 17:54,1.25,NA,United Kingdom
556222,23100,SILVER BELLS TABLE DECORATION,2,6/9/2011 14:23,1.25,17522,United Kingdom
553553,23202,JUMBO BAG VINTAGE LEAF,10,5/17/2011 16:32,1.95,16156,United Kingdom
578827,22630,DOLLY GIRL LUNCH BOX,5,11/25/2011 14:25,4.13,NA,United Kingdom
551395,84949,SILVER HANGING T-LIGHT HOLDER,6,4/28/2011 12:47,1.65,14271,United Kingdom
577520,21900,"KEY FOB , SHED",2,11/20/2011 13:20,0.65,14553,United Kingdom
543543,84375,SET OF 20 KIDS COOKIE CUTTERS,3,2/9/2011 15:33,2.1,17843,United Kingdom
575039,22374,AIRLINE BAG VINTAGE JET SET RED,1,11/8/2011 11:53,4.25,15005,United Kingdom
549118,22917,HERB MARKER ROSEMARY,12,4/6/2011 13:18,0.65,14911,EIRE
574509,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,11/4/2011 13:25,0.29,16012,United Kingdom
581498,21890,S/6 WOODEN SKITTLES IN COTTON BAG,1,12/9/2011 10:26,5.79,NA,United Kingdom
549371,84921,,-17,4/8/2011 11:27,0,NA,United Kingdom
570791,35471D,SET OF 3 BIRD LIGHT PINK FEATHER ,2,10/12/2011 11:58,0.39,17346,United Kingdom
576191,47566,PARTY BUNTING,3,11/14/2011 11:54,4.95,17377,United Kingdom
575516,84558A,3D DOG PICTURE PLAYING CARDS,12,11/10/2011 10:45,2.95,17340,United Kingdom
536756,48173C,DOORMAT BLACK FLOCK ,1,12/2/2010 14:23,7.95,NA,United Kingdom
551339,21630,FLOOR CUSHION ELEPHANT CARNIVAL,1,4/27/2011 17:18,18.29,NA,United Kingdom
538709,22607,WOODEN ROUNDERS GARDEN SET ,1,12/14/2010 10:46,9.95,16442,United Kingdom
537371,22900, SET 2 TEA TOWELS I LOVE LONDON ,20,12/6/2010 12:47,2.95,15028,United Kingdom
552053,22132,RED LOVE HEART SHAPE CUP,12,5/6/2011 10:16,0.85,16153,United Kingdom
570465,22083,PAPER CHAIN KIT RETROSPOT,1,10/10/2011 16:02,5.79,NA,United Kingdom
574654,23559,WOODLAND BUNNIES LOLLY MAKERS,2,11/6/2011 11:32,2.08,15571,United Kingdom
576252,85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,12,11/14/2011 13:55,1.25,14418,United Kingdom
538077,20755,BLUE PAISLEY POCKET BOOK,7,12/9/2010 14:19,0.85,14667,United Kingdom
551850,21790,VINTAGE SNAP CARDS,12,5/4/2011 14:33,0.85,13731,United Kingdom
563709,21802,CHRISTMAS TREE HEART DECORATION,6,8/18/2011 15:17,0.42,15472,United Kingdom
576255,22865,HAND WARMER OWL DESIGN,2,11/14/2011 14:09,2.1,15993,United Kingdom
541497,22263,FELT EGG COSY LADYBIRD ,1,1/18/2011 15:19,0.79,NA,United Kingdom
555284,22435,SET OF 9 HEART SHAPED BALLOONS,12,6/2/2011 9:37,1.06,14298,United Kingdom
549257,22037,ROBOT BIRTHDAY CARD,1,4/7/2011 12:29,0.42,14465,United Kingdom
544921,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,12,2/24/2011 16:35,1.69,17090,United Kingdom
547358,22564,ALPHABET STENCIL CRAFT,2,3/22/2011 12:25,1.25,15998,United Kingdom
570499,23094,LE GRAND TRAY CHIC SET,1,10/11/2011 9:19,12.5,12772,Portugal
543099,22423,REGENCY CAKESTAND 3 TIER,16,2/3/2011 12:00,10.95,16684,United Kingdom
549981,21916,SET 12 RETRO WHITE CHALK STICKS,4,4/13/2011 15:49,0.42,16348,United Kingdom
545978,20726,LUNCH BAG WOODLAND,2,3/8/2011 12:19,1.65,13975,United Kingdom
570700,22697,GREEN REGENCY TEACUP AND SAUCER,6,10/12/2011 9:29,2.95,14156,EIRE
543197,22929,SCHOOL DESK AND CHAIR ,1,2/4/2011 12:36,65,12842,United Kingdom
553340,22379,RECYCLING BAG RETROSPOT ,50,5/16/2011 12:20,1.85,15125,United Kingdom
567673,22435,SET OF 9 HEART SHAPED BALLOONS,4,9/21/2011 15:43,2.46,NA,United Kingdom
537237,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,4,12/6/2010 9:58,1.66,NA,United Kingdom
571734,22465,HANGING METAL STAR LANTERN,12,10/19/2011 9:59,1.65,17148,United Kingdom
547922,22487,WHITE WOOD GARDEN PLANT LADDER,1,3/28/2011 13:32,9.95,15624,United Kingdom
556108,20723,STRAWBERRY CHARLOTTE BAG,1,6/8/2011 17:59,1.63,NA,United Kingdom
547876,22236,CAKE STAND 3 TIER MAGIC GARDEN,1,3/27/2011 15:41,12.75,16638,United Kingdom
562605,20749,ASSORTED COLOUR MINI CASES,4,8/8/2011 10:59,7.95,12530,Germany
579133,22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,2,11/28/2011 12:36,1.25,17852,United Kingdom
571909,90191,SILVER LARIAT 40CM,5,10/19/2011 15:08,2.95,15006,United Kingdom
576646,22619,SET OF 6 SOLDIER SKITTLES,4,11/16/2011 10:18,3.75,NA,Unspecified
543300,21327,SKULLS WRITING SET ,6,2/7/2011 11:42,1.65,13334,United Kingdom
538086,21908,CHOCOLATE THIS WAY METAL SIGN,1,12/9/2010 14:44,2.1,12872,United Kingdom
560033,22600,CHRISTMAS RETROSPOT STAR WOOD,12,7/14/2011 13:28,0.85,12388,Australia
576269,22421,LIPSTICK PEN FUSCHIA,12,11/14/2011 14:23,0.42,12762,Portugal
548792,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,2,4/4/2011 12:42,2.95,14711,United Kingdom
543586,22090,PAPER BUNTING RETROSPOT,6,2/10/2011 11:16,2.95,15809,United Kingdom
C542645,22760,"TRAY, BREAKFAST IN BED",-1,1/31/2011 11:37,12.75,14180,United Kingdom
546005,22859,EASTER TIN BUNNY BOUQUET,6,3/8/2011 15:17,1.65,14426,United Kingdom
578297,23497,CLASSIC CHROME BICYCLE BELL ,24,11/23/2011 14:51,1.45,17017,United Kingdom
542100,20972,PINK CREAM FELT CRAFT TRINKET BOX ,1,1/25/2011 13:15,1.25,15339,United Kingdom
562680,21215,IVORY PAPER CUP CAKE CASES ,2,8/8/2011 13:46,0.55,17954,United Kingdom
557645,22363,GLASS JAR MARMALADE ,1,6/21/2011 17:08,5.79,NA,United Kingdom
542102,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,1/25/2011 13:26,2.95,12744,Singapore
581439,51014A,"FEATHER PEN,HOT PINK",1,12/8/2011 16:30,0.83,NA,United Kingdom
577768,23356,LOVE HOT WATER BOTTLE,2,11/21/2011 15:18,12.46,NA,United Kingdom
555572,20764,ABSTRACT CIRCLES SKETCHBOOK ,4,6/5/2011 15:37,3.75,12449,Belgium
572227,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,5,10/21/2011 14:01,0.85,15051,United Kingdom
575886,23207,LUNCH BAG ALPHABET DESIGN,2,11/11/2011 13:57,1.65,12517,Germany
563098,23247,BISCUIT TIN 50'S CHRISTMAS,24,8/12/2011 9:14,2.89,14911,EIRE
552821,21155,RED RETROSPOT PEG BAG,4,5/11/2011 12:58,2.55,18118,United Kingdom
542131,22074,6 RIBBONS SHIMMERING PINKS ,24,1/25/2011 15:55,0.42,16133,United Kingdom
540543,21903,MAN FLU METAL SIGN,6,1/9/2011 15:23,2.1,14395,United Kingdom
538067,22974,CHILDRENS DOLLY GIRL MUG,6,12/9/2010 13:59,1.65,15288,United Kingdom
554098,22960,JAM MAKING SET WITH JARS,6,5/22/2011 13:01,4.25,14769,United Kingdom
550137,15044A,PINK PAPER PARASOL ,6,4/14/2011 13:59,2.95,12477,Germany
576890,23480,MINI LIGHTS WOODLAND MUSHROOMS,4,11/16/2011 17:25,3.75,12662,Germany
C546214,22499,WOODEN UNION JACK BUNTING,-1,3/10/2011 11:45,5.95,15724,United Kingdom
562096,22315,200 RED + WHITE BENDY STRAWS,1,8/2/2011 13:16,1.25,15311,United Kingdom
559984,22345,PARTY PIZZA DISH BLUE POLKADOT,2,7/14/2011 11:45,0.85,16657,United Kingdom
565918,21892,TRADITIONAL WOODEN CATCH CUP GAME ,1,9/7/2011 16:27,1.25,13249,United Kingdom
576249,22413,METAL SIGN TAKE IT OR LEAVE IT ,4,11/14/2011 13:47,2.95,17811,United Kingdom
538077,20658,RED RETROSPOT LUGGAGE TAG,6,12/9/2010 14:19,1.25,14667,United Kingdom
536876,22198,LARGE POPCORN HOLDER ,8,12/3/2010 11:36,3.36,NA,United Kingdom
550242,22714,CARD BIRTHDAY COWBOY,12,4/15/2011 11:31,0.42,13117,United Kingdom
540509,22630,DOLLY GIRL LUNCH BOX,1,1/9/2011 11:27,1.95,14800,United Kingdom
567186,21683,MEDIUM MEDINA STAMPED METAL BOWL ,2,9/18/2011 16:04,2.95,17073,United Kingdom
560125,20754,RETROSPOT RED WASHING UP GLOVES,1,7/15/2011 10:44,2.1,18118,United Kingdom
538524,21098,CHRISTMAS TOILET ROLL,5,12/13/2010 9:35,2.51,NA,United Kingdom
570488,22726,ALARM CLOCK BAKELIKE GREEN,2,10/10/2011 17:12,7.46,14096,United Kingdom
575875,22952,60 CAKE CASES VINTAGE CHRISTMAS,3,11/11/2011 13:06,1.25,NA,United Kingdom
C559743,22798,ANTIQUE GLASS DRESSING TABLE POT,-1,7/12/2011 11:12,2.95,13599,United Kingdom
577396,22938,CUPCAKE LACE PAPER SET 6,12,11/18/2011 17:11,1.95,17621,United Kingdom
539631,85150,LADIES & GENTLEMEN METAL SIGN,1,12/20/2010 15:03,5.06,NA,United Kingdom
544470,22515,CHILDS GARDEN SPADE PINK,6,2/21/2011 8:38,2.1,12707,France
560723,23065,LARGE DECO JEWELLERY STAND,1,7/20/2011 13:53,12.5,16464,United Kingdom
567462,23296,SET OF 6 TEA TIME BAKING CASES,1,9/20/2011 12:35,1.25,14446,United Kingdom
544681,84923,PINK BUTTERFLY HANDBAG W BOBBLES,1,2/22/2011 16:28,4.13,NA,United Kingdom
554694,23084,RABBIT NIGHT LIGHT,1,5/25/2011 17:06,4.13,NA,United Kingdom
566603,84251G,"GREETING CARD, OVERCROWDED POOL.",1,9/13/2011 16:12,0.83,NA,United Kingdom
558774,84949,SILVER HANGING T-LIGHT HOLDER,1,7/4/2011 10:17,3.29,NA,United Kingdom
550988,21868,POTTING SHED TEA MUG,12,4/21/2011 18:10,1.25,14231,United Kingdom
538566,22759,SET OF 3 NOTEBOOKS IN PARCEL,5,12/13/2010 11:21,3.36,NA,United Kingdom
571082,90101,WHITE FRANGIPANI NECKLACE,3,10/13/2011 15:25,2.48,NA,United Kingdom
559506,22815,CARD PSYCHEDELIC APPLES,9,7/8/2011 15:17,0.42,NA,United Kingdom
580682,23483,HANGING  BUTTERFLY T-LIGHT HOLDER,12,12/5/2011 15:02,1.25,16968,United Kingdom
554817,23082,SET 6 PAPER TABLE LANTERN HEARTS ,6,5/26/2011 14:08,3.75,15622,United Kingdom
554938,20723,STRAWBERRY CHARLOTTE BAG,20,5/27/2011 13:34,0.85,12876,Belgium
573485,82494L,WOODEN FRAME ANTIQUE WHITE ,6,10/31/2011 11:37,2.95,15752,United Kingdom
574477,23092,LARGE ANTIQUE WHITE PHOTO FRAME,2,11/4/2011 12:21,7.9,15453,United Kingdom
576837,23566,EGG CUP MILKMAID HEIDI,2,11/16/2011 15:16,2.46,NA,United Kingdom
553919,20726,LUNCH BAG WOODLAND,10,5/20/2011 8:41,1.65,17416,United Kingdom
572704,84029E,RED WOOLLY HOTTIE WHITE HEART.,2,10/25/2011 14:39,9.13,NA,United Kingdom
575718,23490,T-LIGHT HOLDER HANGING LOVE BIRD,3,11/10/2011 18:04,3.75,16907,United Kingdom
555383,20973,12 PENCIL SMALL TUBE WOODLAND,6,6/2/2011 15:13,0.65,12517,Germany
572911,21136,PAINTED METAL PEARS ASSORTED,8,10/26/2011 16:03,1.69,16345,United Kingdom
573038,20829,GLITTER HANGING BUTTERFLY STRING,4,10/27/2011 13:48,2.1,17545,United Kingdom
545234,35961,FOLKART ZINC HEART CHRISTMAS DEC,12,3/1/2011 10:26,0.85,18075,United Kingdom
540546,21889,WOODEN BOX OF DOMINOES,12,1/9/2011 15:56,1.25,12766,Portugal
556777,22981,PANTRY APPLE CORER,12,6/14/2011 12:31,1.45,14426,United Kingdom
578063,35961,FOLKART ZINC HEART CHRISTMAS DEC,12,11/22/2011 15:36,0.85,16929,United Kingdom
565453,22966,GINGERBREAD MAN COOKIE CUTTER,12,9/4/2011 16:05,1.25,15136,United Kingdom
562449,22674,FRENCH TOILET SIGN BLUE METAL,4,8/4/2011 20:01,1.25,14562,United Kingdom
572103,84827,ASS DES PHONE SPONGE CRAFT STICKER,1,10/20/2011 15:57,0.65,17571,United Kingdom
538155,21181,PLEASE ONE PERSON METAL SIGN,1,12/9/2010 16:52,2.1,16907,United Kingdom
545717,20886,BOX OF 9 PEBBLE CANDLES,1,3/7/2011 10:15,4.13,NA,United Kingdom
566575,22465,HANGING METAL STAR LANTERN,96,9/13/2011 13:15,1.45,17133,United Kingdom
578344,21248,DOOR HANGER  MUM + DADS ROOM,1,11/24/2011 9:21,3.29,NA,United Kingdom
538367,22616,PACK OF 12 LONDON TISSUES ,12,12/12/2010 10:48,0.29,14800,United Kingdom
542608,22028,PENNY FARTHING BIRTHDAY CARD,12,1/30/2011 13:51,0.42,16770,United Kingdom
573347,85099C,JUMBO  BAG BAROQUE BLACK WHITE,3,10/30/2011 12:26,2.08,13137,United Kingdom
545978,22806,SET OF 6 T-LIGHTS WEDDING CAKE ,6,3/8/2011 12:19,2.95,13975,United Kingdom
567656,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,7,9/21/2011 14:40,3.29,14096,United Kingdom
577071,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,5,11/17/2011 14:56,2.95,13969,United Kingdom
538883,21179,NO JUNK MAIL METAL SIGN,1,12/14/2010 15:56,3.36,NA,United Kingdom
568907,23336,EGG FRYING PAN PINK ,12,9/29/2011 13:35,2.08,15370,United Kingdom
541789,22788,BROCANTE COAT RACK,13,1/21/2011 13:07,8.5,14088,United Kingdom
560724,23093,SMALL PARISIENNE HEART PHOTO FRAME ,12,7/20/2011 13:55,2.49,16186,United Kingdom
538177,20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,1,12/10/2010 9:51,2.51,NA,United Kingdom
573585,22379,RECYCLING BAG RETROSPOT ,1,10/31/2011 14:41,4.13,NA,United Kingdom
536976,21985,PACK OF 12 HEARTS DESIGN TISSUES ,4,12/3/2010 14:18,0.29,14723,United Kingdom
539395,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,12,12/17/2010 11:52,2.95,12471,Germany
546861,84375,SET OF 20 KIDS COOKIE CUTTERS,12,3/17/2011 15:03,2.1,14911,EIRE
575668,85099B,JUMBO BAG RED RETROSPOT,1,11/10/2011 14:59,2.08,18283,United Kingdom
545589,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,12,3/4/2011 10:21,0.85,17001,United Kingdom
573381,21756,BATH BUILDING BLOCK WORD,2,10/30/2011 14:05,6.25,17590,United Kingdom
564438,21770,OPEN CLOSED METAL SIGN,2,8/25/2011 12:11,4.95,16628,United Kingdom
548663,72801d,4 SKY BLUE DINNER CANDLES,1,4/1/2011 14:44,2.46,NA,United Kingdom
544201,22379,RECYCLING BAG RETROSPOT ,1,2/17/2011 10:11,4.96,NA,United Kingdom
571714,23565,EGG CUP MILKMAID HELGA ,1,10/18/2011 17:00,2.46,NA,United Kingdom
544182,22502,PICNIC BASKET WICKER SMALL,4,2/16/2011 15:13,5.95,18257,United Kingdom
553182,22083,PAPER CHAIN KIT RETROSPOT,4,5/15/2011 12:21,2.95,17107,United Kingdom
573863,22945,CHRISTMAS METAL TAGS ASSORTED ,24,11/1/2011 11:51,0.85,16825,United Kingdom
536535,21485,RETROSPOT HEART HOT WATER BOTTLE,3,12/1/2010 13:38,4.95,15605,United Kingdom
560551,22467,GUMBALL COAT RACK,3,7/19/2011 12:47,2.55,18041,United Kingdom
578678,23313,VINTAGE CHRISTMAS BUNTING,1,11/24/2011 19:59,4.95,17841,United Kingdom
576065,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,9,11/13/2011 15:42,0.79,15005,United Kingdom
579196,22174,PHOTO CUBE,12,11/28/2011 15:54,3.29,14096,United Kingdom
549929,21399,BLUE POLKADOT COFFEE MUG,48,4/13/2011 10:32,0.39,13740,United Kingdom
560359,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,7/18/2011 11:47,2.95,14159,United Kingdom
550470,22502,PICNIC BASKET WICKER SMALL,1,4/18/2011 13:49,10.79,NA,United Kingdom
541827,47504H,ENGLISH ROSE SPIRIT LEVEL ,1,1/21/2011 17:05,3.29,NA,United Kingdom
557293,23204,CHARLOTTE BAG APPLES DESIGN,6,6/19/2011 13:26,0.85,16326,United Kingdom
564537,20727,LUNCH BAG  BLACK SKULL.,4,8/25/2011 15:18,1.65,15550,United Kingdom
537237,21098,CHRISTMAS TOILET ROLL,23,12/6/2010 9:58,2.51,NA,United Kingdom
538799,20675,BLUE POLKADOT BOWL,2,12/14/2010 11:48,1.25,15039,United Kingdom
552816,22456,NATURAL SLATE CHALKBOARD LARGE ,1,5/11/2011 12:47,4.95,15521,United Kingdom
544701,22961,JAM MAKING SET PRINTED,12,2/23/2011 10:27,1.45,17428,United Kingdom
568057,82494l,WOODEN FRAME ANTIQUE WHITE ,1,9/23/2011 12:56,8.29,NA,United Kingdom
540239,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,6,1/5/2011 14:48,2.95,12682,France
566397,21179,NO JUNK MAIL METAL SIGN,2,9/12/2011 12:54,0.39,17811,United Kingdom
539462,22710,WRAP I LOVE LONDON ,25,12/19/2010 11:19,0.42,14032,United Kingdom
538566,22813,PACK 3 BOXES BIRD PANNETONE ,2,12/13/2010 11:21,4.21,NA,United Kingdom
549742,22492,MINI PAINT SET VINTAGE ,36,4/12/2011 10:01,0.65,12910,United Kingdom
543538,47566,PARTY BUNTING,4,2/9/2011 13:57,4.95,16143,United Kingdom
561654,84818,DANISH ROSE PHOTO FRAME,24,7/28/2011 15:58,0.79,14973,United Kingdom
550210,22139,RETROSPOT TEA SET CERAMIC 11 PC ,1,4/15/2011 10:40,10.79,NA,United Kingdom
568186,21891,TRADITIONAL WOODEN SKIPPING ROPE,2,9/25/2011 14:08,1.45,17837,United Kingdom
